orgid,pulseid,manager,q1_s,q2_s,q3_s,q4_s,q5_s,q6_s,q7_s,q8_s,q9_s,q10_s,gender,ethnic,los,wave,group,stratum,sector,female_mgr,progress,num_managers,org_nor
esorg110,espulse2680,No,10,Agree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Female,British,4,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2681,No,10,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Male,British,0,2,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2682,No,8,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Male,British,6,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2683,Yes,6,Agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Agree,Agree,Disagree,Agree,Neither agree nor disagree,Male,British,15,2,Control,1,110Construction,0.08,0.46,120,300
esorg110,espulse2684,Yes,7,Agree,Disagree,Disagree,Neither agree nor disagree,Disagree,Agree,Disagree,Agree,Neither agree nor disagree,Male,British,16,2,Control,1,110Construction,0.08,0.46,120,300
esorg110,espulse2685,Yes,7,Neither agree nor disagree,Agree,Neither agree nor disagree,Disagree,Strongly Agree,Neither agree nor disagree,Agree,Agree,Agree,Female,Other,1,2,Control,1,110Construction,0.08,0.46,120,300
esorg110,espulse2686,Yes,9,Strongly Agree,Strongly Agree,Agree,Agree,Disagree,Don't know,Strongly Agree,Strongly Agree,Strongly Agree,Male,British,1,1,Control,1,110Construction,0.08,0.46,120,300
esorg110,espulse2687,Yes,10,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Male,British,2,2,Control,1,110Construction,0.08,0.46,120,300
esorg110,espulse2688,Yes,7,Agree,Agree,Agree,Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Male,British,21,2,Control,1,110Construction,0.08,0.46,120,300
esorg110,espulse2689,Yes,10,Agree,Agree,Agree,Neither agree nor disagree,Disagree,Agree,Neither agree nor disagree,Agree,Disagree,Male,British,6,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2690,No,9,Agree,Strongly Agree,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,British,4,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2691,Yes,9,Strongly Agree,Agree,Agree,Agree,Disagree,Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Male,British,8,2,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2692,Yes,8,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Male,Any other mixed background,8,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2693,No,8,Agree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Female,British,0,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2694,No,4,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Male,British,9,1,Control,1,110Construction,0.08,0.46,120,300
esorg110,espulse2695,No,10,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Male,British,9,1,Control,1,110Construction,0.08,0.46,120,300
esorg110,espulse2696,Yes,9,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Male,British,18,1,Control,1,110Construction,0.08,0.46,120,300
esorg110,espulse2697,Yes,10,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Strongly Agree,Neither agree nor disagree,Male,British,19,1,Control,1,110Construction,0.08,0.46,120,300
esorg110,espulse2698,Yes,9,Agree,Neither agree nor disagree,Disagree,Disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Disagree,Male,British,18,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2699,Yes,10,Agree,Agree,Agree,Disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Male,British,4,2,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2700,Yes,10,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Male,British,5,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2701,Yes,5,Agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Male,British,11,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2702,No,8,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Strongly Agree,Agree,Male,British,9,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2703,Yes,10,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Male,British,1,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2704,Yes,8,Agree,Agree,Neither agree nor disagree,Agree,Disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Male,British,14,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2705,Yes,9,Strongly Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Male,British,18,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2706,Yes,10,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Male,British,14,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2707,Yes,9,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Strongly Agree,Male,British,3,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2708,No,10,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,British,1,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2709,Yes,10,Agree,Agree,Agree,Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Male,British,11,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2710,Yes,9,Agree,Agree,Strongly Agree,Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Male,British,11,2,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2711,Yes,10,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Male,British,19,1,Control,1,110Construction,0.08,0.46,120,300
esorg110,espulse2712,No,8,Agree,Agree,Neither agree nor disagree,Don't know,Neither agree nor disagree,Agree,Agree,Agree,Agree,Male,British,0,1,Control,1,110Construction,0.08,0.46,120,300
esorg110,espulse2713,Yes,10,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Strongly Agree,Strongly Agree,Male,British,14,1,Control,1,110Construction,0.08,0.46,120,300
esorg110,espulse2714,Yes,7,Agree,Agree,Agree,Disagree,Agree,Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Male,British,17,1,Control,1,110Construction,0.08,0.46,120,300
esorg110,espulse2715,No,10,Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Male,African,5,1,Control,1,110Construction,0.08,0.46,120,300
esorg110,espulse2716,Yes,1,Agree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Male,British,12,2,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2717,Yes,10,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Male,British,5,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2718,Yes,10,Strongly Disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly Agree,Neither agree nor disagree,Male,British,11,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2719,Yes,8,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Don't know,Strongly Agree,Neither agree nor disagree,Agree,Strongly Agree,Male,British,0,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2720,Yes,7,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Male,British,15,2,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2721,Yes,10,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Male,I do not wish to disclose my ethnic origin,0,2,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2722,No,10,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Male,British,0,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2723,No,10,Agree,Agree,Agree,Don't know,Neither agree nor disagree,Don't know,Neither agree nor disagree,Strongly Agree,Strongly Agree,Male,British,0,2,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2724,Yes,10,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Male,British,0,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2725,Yes,8,Strongly Agree,Neither agree nor disagree,Agree,Disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Male,British,10,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2726,Yes,10,Strongly Agree,Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Agree,Male,British,0,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2727,Yes,9,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Male,British,5,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2728,Yes,10,Agree,Agree,Agree,Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Male,British,6,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2729,Yes,5,Agree,Agree,Agree,Disagree,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Male,British,17,2,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2730,Yes,9,Strongly Agree,Agree,Agree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Male,British,5,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2731,Yes,9,Strongly Agree,Agree,Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Male,British,5,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2732,Yes,9,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Male,British,16,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2733,Yes,10,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Male,British,10,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2734,Yes,8,Strongly Agree,Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Male,British,9,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2735,No,7,Neither agree nor disagree,Don't know,Agree,Don't know,Strongly Agree,Don't know,Agree,Agree,Agree,Male,I do not wish to disclose my ethnic origin,0,2,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2736,Yes,10,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Male,British,0,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2737,Yes,8,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Male,British,14,2,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2738,Yes,10,Agree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly Agree,Strongly Agree,Male,British,1,2,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2739,No,7,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Neither agree nor disagree,Disagree,Male,British,6,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2740,No,4,Agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Male,British,9,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2741,No,8,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Male,British,0,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2742,No,8,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Neither agree nor disagree,Male,British,6,2,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2743,Yes,4,Neither agree nor disagree,Disagree,Strongly Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Strongly Disagree,Male,British,1,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2744,No,10,Neither agree nor disagree,Disagree,Disagree,Disagree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Male,British,16,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2745,Yes,10,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly Agree,Strongly Agree,Agree,Male,British,8,2,Control,1,110Construction,0.08,0.46,120,300
esorg110,espulse2746,Yes,10,Strongly Agree,Agree,Agree,Neither agree nor disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Male,British,7,1,Control,1,110Construction,0.08,0.46,120,300
esorg110,espulse2747,Yes,10,Strongly Agree,Neither agree nor disagree,Strongly Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Strongly Agree,Male,British,5,1,Control,1,110Construction,0.08,0.46,120,300
esorg110,espulse2748,Yes,9,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Neither agree nor disagree,Male,British,1,1,Control,1,110Construction,0.08,0.46,120,300
esorg110,espulse2749,Yes,8,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Male,British,1,1,Control,1,110Construction,0.08,0.46,120,300
esorg110,espulse2750,No,8,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Strongly Agree,Male,British,0,2,Control,1,110Construction,0.08,0.46,120,300
esorg110,espulse2751,No,10,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,Other,1,1,Control,1,110Construction,0.08,0.46,120,300
esorg110,espulse2752,Yes,9,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Male,British,19,1,Control,1,110Construction,0.08,0.46,120,300
esorg110,espulse2753,Yes,9,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Male,British,3,1,Control,1,110Construction,0.08,0.46,120,300
esorg110,espulse2754,No,10,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Agree,Disagree,Female,Other,1,2,Control,1,110Construction,0.08,0.46,120,300
esorg110,espulse2755,Yes,10,Strongly Agree,Agree,Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Male,I do not wish to disclose my ethnic origin,3,1,Control,1,110Construction,0.08,0.46,120,300
esorg110,espulse2756,Yes,8,Strongly Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Disagree,Agree,Agree,Agree,Strongly Agree,Male,British,1,1,Control,1,110Construction,0.08,0.46,120,300
esorg110,espulse2757,Yes,9,Strongly Agree,Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Male,British,3,1,Control,1,110Construction,0.08,0.46,120,300
esorg110,espulse2758,No,10,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Strongly Agree,Neither agree nor disagree,Female,British,19,1,Control,1,110Construction,0.08,0.46,120,300
esorg110,espulse2759,Yes,8,Agree,Neither agree nor disagree,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Male,British,1,1,Control,1,110Construction,0.08,0.46,120,300
esorg110,espulse2760,No,8,Agree,Agree,Neither agree nor disagree,Agree,Strongly Agree,Agree,Agree,Agree,Neither agree nor disagree,Male,Indian,0,1,Control,1,110Construction,0.08,0.46,120,300
esorg110,espulse2761,Yes,7,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Male,British,0,2,Control,1,110Construction,0.08,0.46,120,300
esorg110,espulse2762,No,10,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,Other,0,1,Control,1,110Construction,0.08,0.46,120,300
esorg110,espulse2763,Yes,8,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Male,British,9,2,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2764,No,7,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Male,British,4,2,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2765,Yes,8,Agree,Agree,Disagree,Neither agree nor disagree,Strongly Agree,Agree,Agree,Agree,Neither agree nor disagree,Male,British,9,2,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2766,No,9,Strongly Agree,Agree,Agree,Neither agree nor disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Male,African,21,2,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2767,Yes,9,Agree,Agree,Neither agree nor disagree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Male,British,9,1,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2768,No,8,Agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Strongly Agree,Agree,Agree,Female,British,1,2,Treatment,1,110Construction,0.08,0.46,120,300
esorg110,espulse2769,Yes,8,Agree,Agree,Agree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Male,British,9,2,Treatment,1,110Construction,0.08,0.46,120,300
